schema_version,source_id,source_sha256,evidence_source_id,reference_period,observation_status,source_locator,transformation_id,year,age,sex,count,reporting_status,upper_bound
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_33_col_Female,annual_estimates_observed_v1,2022,33,female,670,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_33_Male_and_Female,annual_estimates_sex_sum_v1,2022,33,all,1330,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_34_col_Male,annual_estimates_observed_v1,2022,34,male,690,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_34_col_Female,annual_estimates_observed_v1,2022,34,female,720,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_34_Male_and_Female,annual_estimates_sex_sum_v1,2022,34,all,1410,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_35_col_Male,annual_estimates_observed_v1,2022,35,male,770,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_35_col_Female,annual_estimates_observed_v1,2022,35,female,680,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_35_Male_and_Female,annual_estimates_sex_sum_v1,2022,35,all,1450,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_36_col_Male,annual_estimates_observed_v1,2022,36,male,700,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_36_col_Female,annual_estimates_observed_v1,2022,36,female,700,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_36_Male_and_Female,annual_estimates_sex_sum_v1,2022,36,all,1400,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_37_col_Male,annual_estimates_observed_v1,2022,37,male,750,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_37_col_Female,annual_estimates_observed_v1,2022,37,female,680,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_37_Male_and_Female,annual_estimates_sex_sum_v1,2022,37,all,1430,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_38_col_Male,annual_estimates_observed_v1,2022,38,male,770,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_38_col_Female,annual_estimates_observed_v1,2022,38,female,750,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_38_Male_and_Female,annual_estimates_sex_sum_v1,2022,38,all,1520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_39_col_Male,annual_estimates_observed_v1,2022,39,male,770,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_39_col_Female,annual_estimates_observed_v1,2022,39,female,770,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_39_Male_and_Female,annual_estimates_sex_sum_v1,2022,39,all,1540,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_40_col_Male,annual_estimates_observed_v1,2022,40,male,790,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_40_col_Female,annual_estimates_observed_v1,2022,40,female,730,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_40_Male_and_Female,annual_estimates_sex_sum_v1,2022,40,all,1520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_41_col_Male,annual_estimates_observed_v1,2022,41,male,770,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_41_col_Female,annual_estimates_observed_v1,2022,41,female,820,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_41_Male_and_Female,annual_estimates_sex_sum_v1,2022,41,all,1590,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_42_col_Male,annual_estimates_observed_v1,2022,42,male,810,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_42_col_Female,annual_estimates_observed_v1,2022,42,female,790,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_42_Male_and_Female,annual_estimates_sex_sum_v1,2022,42,all,1600,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_43_col_Male,annual_estimates_observed_v1,2022,43,male,780,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_43_col_Female,annual_estimates_observed_v1,2022,43,female,790,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_43_Male_and_Female,annual_estimates_sex_sum_v1,2022,43,all,1570,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_44_col_Male,annual_estimates_observed_v1,2022,44,male,730,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_44_col_Female,annual_estimates_observed_v1,2022,44,female,720,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_44_Male_and_Female,annual_estimates_sex_sum_v1,2022,44,all,1450,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_45_col_Male,annual_estimates_observed_v1,2022,45,male,770,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_45_col_Female,annual_estimates_observed_v1,2022,45,female,770,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_45_Male_and_Female,annual_estimates_sex_sum_v1,2022,45,all,1540,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_46_col_Male,annual_estimates_observed_v1,2022,46,male,730,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_46_col_Female,annual_estimates_observed_v1,2022,46,female,690,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_46_Male_and_Female,annual_estimates_sex_sum_v1,2022,46,all,1420,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_47_col_Male,annual_estimates_observed_v1,2022,47,male,760,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_47_col_Female,annual_estimates_observed_v1,2022,47,female,730,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_47_Male_and_Female,annual_estimates_sex_sum_v1,2022,47,all,1490,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_48_col_Male,annual_estimates_observed_v1,2022,48,male,750,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_48_col_Female,annual_estimates_observed_v1,2022,48,female,720,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_48_Male_and_Female,annual_estimates_sex_sum_v1,2022,48,all,1470,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_49_col_Male,annual_estimates_observed_v1,2022,49,male,730,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_49_col_Female,annual_estimates_observed_v1,2022,49,female,720,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_49_Male_and_Female,annual_estimates_sex_sum_v1,2022,49,all,1450,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_50_col_Male,annual_estimates_observed_v1,2022,50,male,740,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_50_col_Female,annual_estimates_observed_v1,2022,50,female,760,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_50_Male_and_Female,annual_estimates_sex_sum_v1,2022,50,all,1500,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_51_col_Male,annual_estimates_observed_v1,2022,51,male,810,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_51_col_Female,annual_estimates_observed_v1,2022,51,female,810,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_51_Male_and_Female,annual_estimates_sex_sum_v1,2022,51,all,1620,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_52_col_Male,annual_estimates_observed_v1,2022,52,male,820,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_52_col_Female,annual_estimates_observed_v1,2022,52,female,810,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_52_Male_and_Female,annual_estimates_sex_sum_v1,2022,52,all,1630,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_53_col_Male,annual_estimates_observed_v1,2022,53,male,810,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_53_col_Female,annual_estimates_observed_v1,2022,53,female,840,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_53_Male_and_Female,annual_estimates_sex_sum_v1,2022,53,all,1650,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_54_col_Male,annual_estimates_observed_v1,2022,54,male,900,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_54_col_Female,annual_estimates_observed_v1,2022,54,female,800,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_54_Male_and_Female,annual_estimates_sex_sum_v1,2022,54,all,1700,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_55_col_Male,annual_estimates_observed_v1,2022,55,male,800,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_55_col_Female,annual_estimates_observed_v1,2022,55,female,840,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_55_Male_and_Female,annual_estimates_sex_sum_v1,2022,55,all,1640,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_56_col_Male,annual_estimates_observed_v1,2022,56,male,830,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_56_col_Female,annual_estimates_observed_v1,2022,56,female,860,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_56_Male_and_Female,annual_estimates_sex_sum_v1,2022,56,all,1690,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_57_col_Male,annual_estimates_observed_v1,2022,57,male,860,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_57_col_Female,annual_estimates_observed_v1,2022,57,female,830,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_57_Male_and_Female,annual_estimates_sex_sum_v1,2022,57,all,1690,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_58_col_Male,annual_estimates_observed_v1,2022,58,male,840,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_58_col_Female,annual_estimates_observed_v1,2022,58,female,830,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_58_Male_and_Female,annual_estimates_sex_sum_v1,2022,58,all,1670,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_59_col_Male,annual_estimates_observed_v1,2022,59,male,800,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_59_col_Female,annual_estimates_observed_v1,2022,59,female,780,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_59_Male_and_Female,annual_estimates_sex_sum_v1,2022,59,all,1580,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_60_col_Male,annual_estimates_observed_v1,2022,60,male,760,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_60_col_Female,annual_estimates_observed_v1,2022,60,female,740,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_60_Male_and_Female,annual_estimates_sex_sum_v1,2022,60,all,1500,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_61_col_Male,annual_estimates_observed_v1,2022,61,male,710,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_61_col_Female,annual_estimates_observed_v1,2022,61,female,700,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_61_Male_and_Female,annual_estimates_sex_sum_v1,2022,61,all,1410,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_62_col_Male,annual_estimates_observed_v1,2022,62,male,690,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_62_col_Female,annual_estimates_observed_v1,2022,62,female,670,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_62_Male_and_Female,annual_estimates_sex_sum_v1,2022,62,all,1360,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_63_col_Male,annual_estimates_observed_v1,2022,63,male,610,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_63_col_Female,annual_estimates_observed_v1,2022,63,female,660,reported,
